ordemdecompra,corteinicio,cortefim,cortepausa,corteresp,customizacaoinicio,customizacaofim,customizacaopausa,customizacaoresp,coladeirainicio,coladeirafim,coladeirapausa,coladeiraresp,usinageminicio,usinagemfim,usinagempausa,usinagemresp,montageminicio,montagemfim,montagempausa,montagemresp,paineisinicio,paineisfim,paineispausa,paineisresp,embalageminicio,embalagemfim,embalagempausa,embalagemresp,observacoes,conferido,motorista,tamanho,separacao,acabamentoresp,acabamentoinicio,acabamentofim,acabamentopausa
4200546402,2024-08-16 14:46:53,2024-08-16 15:14:54,false,58,2024-08-17 10:19:00,2024-08-17 10:41:00,false,68,2024-08-16 15:22:00,2024-08-16 16:00:00,false,54,2024-08-19 11:09:00,2024-08-19 11:41:00,false,71,2024-08-28 08:25:00,2024-08-28 17:45:00,false,14,2024-08-28 08:25:00,2024-08-28 17:45:00,false,14,2024-08-28 19:11:00,2024-08-29 07:40:00,false,62,TRES AMBIENTES JUNTOS SALA / DORMITORIO / BANHEIRO 1710,34,15,MÉDIO,2024-08-30 11:40:00,0,,,false
4200546403,2024-08-16 15:17:40,2024-08-19 11:44:05,false,58,2024-08-19 11:37:00,2024-08-19 11:40:00,false,68,2024-08-19 13:05:00,2024-08-19 13:54:00,false,6,2024-08-19 15:30:00,2024-08-20 10:40:00,false,29,2024-08-27 10:35:00,2024-08-27 14:00:00,false,30,2024-08-27 10:35:00,2024-08-27 14:00:00,false,30,2024-08-28 08:10:00,2024-08-28 09:20:00,false,45,TRES AMBIENTES JUNTOS,34,15,MÉDIO,2024-08-28 13:30:00,0,,,false
4200546404,2024-08-19 16:16:39,2024-08-19 16:16:44,false,75,2024-08-19 16:23:00,2024-08-19 16:25:00,false,68,2024-08-20 09:00:00,2024-08-20 09:05:00,false,6,2024-08-20 09:30:00,2024-08-20 10:40:00,false,71,2024-08-28 11:10:00,2024-08-28 15:00:00,false,91,2024-08-20 00:00:00,2024-08-20 00:00:00,false,0,2024-08-28 15:28:00,2024-08-28 15:35:00,false,45,TRES AMBIEMTES JUNTOS SALA / DORMITORIO /BANHEIRO 1710,34,15,PEQUENO,2024-08-29 13:30:00,0,,,false
4200546901,2024-08-20 15:36:40,2024-08-21 10:07:45,true,58,2024-08-21 11:20:00,2024-08-21 11:40:00,false,68,2024-08-21 13:10:00,2024-08-21 14:36:00,false,54,2024-08-21 15:45:00,2024-08-22 11:04:00,false,71,2024-08-22 16:50:00,2024-08-26 13:10:00,false,21,2024-08-22 16:50:00,2024-08-28 10:00:00,false,21,2024-08-26 15:00:00,2024-08-28 11:05:00,false,45,FALTANDO FITA DE BORDO PARA O PAINEL OK DIA 28/08/2024,34,15,MÉDIO,2024-08-29 10:50:00,0,,,false
4200546902,2024-08-21 10:26:23,2024-08-21 10:43:44,false,58,2024-08-21 00:00:00,2024-08-21 00:00:00,false,0,2024-08-21 11:20:00,2024-08-21 11:30:00,false,6,2024-08-21 14:51:00,2024-08-21 15:22:00,false,29,2024-08-22 16:50:00,2024-08-23 11:50:00,false,11,2024-08-21 00:00:00,2024-08-21 00:00:00,false,0,2024-08-23 13:27:00,2024-08-23 13:36:00,false,92,,34,15,PEQUENO,2024-08-28 15:40:00,0,,,false
4200547201,2024-10-31 16:20:56,2024-11-01 10:16:16,true,58,2024-11-01 11:19:00,2024-11-01 11:50:00,false,68,2024-11-01 10:54:00,2024-11-01 14:30:00,false,54,2024-11-06 09:30:00,2024-11-07 16:00:00,true,71,2024-11-07 16:20:00,2024-11-11 16:12:00,false,87,2024-11-07 16:18:31,2024-11-07 16:18:31,false,0,2024-11-11 15:50:00,2024-11-14 16:05:00,false,96,FALTANDO  PUXADOR PRETO PARA FACETATO ok 19/11/2024  FALTA 3 CORREDICA OK 20/11              PORTAS E CORREDIÇAS CARREGADAS PELO BAHIA 20/11,96,39,GRANDE,2024-11-14 16:05:00,0,,,false
4200547202,2024-11-01 10:26:42,2024-11-01 14:35:48,false,58,2024-11-01 15:23:00,2024-11-01 15:47:00,false,68,2024-11-04 08:50:00,2024-11-04 10:30:00,false,6,2024-11-05 15:20:00,2024-11-08 07:20:00,false,71,2024-11-08 07:40:00,2024-11-11 17:02:00,false,11,2024-11-08 07:34:45,2024-11-08 07:34:45,false,0,2024-11-12 09:10:00,2024-11-12 10:15:00,false,102,FALTANDO 6 PARES DE CORREDIÇAS DE 450  THIAGO  20/11,34,39,MÉDIO,2024-11-13 11:35:00,0,,,false
4200547203,2024-11-01 15:40:20,2024-11-01 15:45:11,false,58,2024-11-01 15:49:00,2024-11-01 15:51:00,false,68,2024-11-04 14:36:00,2024-11-04 14:55:00,false,6,2024-11-06 14:20:00,2024-11-07 16:45:00,true,71,2024-11-07 17:05:00,2024-11-11 09:50:00,false,21,2024-11-07 16:56:59,2024-11-07 16:56:59,false,0,2024-11-11 14:36:00,2024-11-11 14:45:00,false,96,,34,39,PEQUENO,2024-11-12 08:53:00,0,,,false
4200547301,2024-10-31 10:45:42,2024-10-31 10:45:50,false,58,2024-10-31 14:25:00,2024-10-31 15:58:00,false,68,2024-10-31 13:50:00,2024-10-31 15:20:00,false,54,2024-11-05 08:31:40,2024-11-05 08:31:40,false,29,2024-11-06 16:40:00,2024-11-07 17:00:00,false,21,2024-11-05 08:31:42,2024-11-05 08:31:42,false,0,2024-11-08 08:12:00,2024-11-08 11:35:00,false,62,"FALTA 01 PAR DE CORRREDIÇAS DE 500MM, E UMA LIXEIRA DUPLA THIAGO 12/11/2024 OK19/11/2024 OK 20/11 CARREGADO PELO BAHIA 21/11/2024 LIXEIRA E CORREDIÇA",96,15,GRANDE,2024-11-12 09:15:00,0,,,false
4200547401,2024-08-05 17:18:24,2024-08-06 09:37:19,true,75,2024-08-06 09:50:00,2024-08-06 10:00:00,false,68,2024-08-06 14:00:00,2024-08-06 14:48:00,false,6,2024-08-08 08:40:00,2024-08-08 10:14:00,false,29,2024-08-14 10:00:00,2024-08-16 10:00:00,false,14,2024-08-08 00:00:00,2024-08-08 00:00:00,false,0,2024-08-17 08:34:00,2024-08-17 08:08:34,false,28,,34,40,PEQUENO,2024-08-19 14:22:00,0,,,false
4200547901,2024-10-15 09:23:36,2024-10-15 15:21:41,false,58,2024-10-15 15:30:00,2024-10-15 15:32:00,false,68,2024-10-16 08:20:00,2024-10-16 10:40:00,false,9,2024-10-16 11:30:00,2024-10-17 09:00:00,false,71,2024-10-17 09:45:00,2024-10-18 16:11:00,false,11,2024-10-17 09:32:19,2024-10-17 09:32:19,false,0,2024-10-21 13:05:00,2024-10-21 16:46:00,false,62,FALTANDO 8 PARES DE CORREDIÇAS 500   25/10 THIAGO   OK 28/10,34,39,GRANDE,2024-10-28 13:00:00,0,,,false
4200547902,2024-10-16 08:03:01,2024-10-16 08:03:06,false,58,2024-10-16 08:10:00,2024-10-16 08:25:00,false,68,2024-10-16 11:10:00,2024-10-16 14:40:00,false,9,2024-10-16 14:45:00,2024-10-16 17:00:00,true,71,2024-10-17 08:20:00,2024-10-17 17:06:00,false,99,2024-10-16 16:50:29,2024-10-16 16:50:29,false,0,2024-10-22 17:20:00,2024-10-23 07:13:00,false,62,FALTANDO 4 PARES DE CORREDIÇAS DE 500  25/10  THIAGO  OK 28/10,34,39,MÉDIO,2024-10-28 13:00:00,0,,,false
4200548101,2024-09-26 08:58:32,2024-09-26 14:23:06,false,22,2024-09-27 07:33:00,2024-09-27 08:04:00,false,68,2024-09-27 10:30:00,2024-09-27 13:50:00,false,54,2024-10-01 10:39:00,2024-10-03 09:27:00,true,29,2024-10-04 09:55:00,2024-10-04 16:20:00,false,11,2024-10-04 09:49:50,2024-10-04 09:49:50,false,0,2024-10-09 07:35:00,2024-10-09 11:36:00,false,45,PRTA CARREGADA PELO BAHIA 21/10  THIAGO,34,15,MÉDIO,2024-10-21 08:00:00,0,,,false
4200548102,2024-09-26 14:49:13,2024-09-27 07:25:27,false,22,2024-09-27 08:50:00,2024-09-27 09:12:00,false,68,2024-09-27 10:55:00,2024-09-27 13:16:00,false,54,2024-09-30 16:25:00,2024-10-03 08:58:00,false,71,2024-10-03 13:20:00,2024-10-04 14:37:00,false,14,2024-10-03 09:10:52,2024-10-03 09:10:52,false,0,2024-10-08 07:56:00,2024-10-08 10:09:00,false,61,FALTANDO PORTA DE ALUMINIO   2450X783 = 1 PEÇA   OK DIA 18/10/2024                                                    PORTA CARREGADA PELO BAHIA 21/10 THIAGO,34,15,GRANDE,2024-10-21 08:00:00,0,,,false
4200548103,2024-09-27 07:32:02,2024-09-27 10:15:34,false,22,2024-09-27 14:57:00,2024-09-27 15:55:00,false,68,2024-09-27 13:50:00,2024-09-27 15:06:00,false,9,2024-10-01 15:20:00,2024-10-03 09:16:00,true,71,2024-10-04 11:55:00,2024-10-07 08:40:00,false,99,2024-10-03 09:22:59,2024-10-03 09:22:59,false,0,2024-10-08 18:00:00,2024-10-09 07:16:00,false,61,,34,15,MÉDIO,2024-10-09 17:00:00,0,,,false
4200548104,2024-09-27 11:46:56,2024-09-27 11:46:59,false,58,2024-09-30 08:50:00,2024-09-30 09:03:00,false,68,2024-09-27 13:50:00,2024-09-27 15:10:00,false,54,2024-10-01 16:20:00,2024-10-03 11:40:00,false,29,2024-10-04 14:50:00,2024-10-07 09:52:00,false,14,2024-10-03 12:22:23,2024-10-03 12:22:23,false,0,2024-10-08 16:56:00,2024-10-08 17:17:00,false,61,FALTANDO PORTA DE ALUMINIO 900X634  = 1 PEÇA   OK DIA 18/10/2024                                                        PORTA CARREGADA PELO BAHIA 21/10 TGHIAGO,34,15,PEQUENO,2024-10-21 08:00:00,0,,,false
4200548105,2024-09-27 11:48:40,2024-09-27 14:05:04,false,58,2024-09-30 09:10:00,2024-09-30 09:57:00,false,68,2024-09-27 15:05:00,2024-09-27 15:35:00,false,54,2024-10-01 16:50:00,2024-10-01 17:00:00,true,71,2024-10-05 06:50:00,2024-10-05 10:25:00,false,11,2024-10-04 10:55:00,2024-10-07 10:09:00,false,35,2024-10-08 17:42:00,2024-10-08 18:00:00,false,61,,34,15,MÉDIO,2024-10-09 17:00:00,0,,,false
4200548106,2024-09-27 14:52:38,2024-09-27 14:52:40,false,58,2024-10-03 12:20:27,2024-10-03 12:20:27,false,0,2024-09-27 15:37:00,2024-09-27 15:55:00,false,9,2024-10-01 16:00:00,2024-10-03 11:55:00,false,29,2024-10-04 14:50:00,2024-10-07 09:53:00,false,14,2024-10-03 12:21:12,2024-10-03 12:21:12,false,0,2024-10-08 17:18:00,2024-10-08 17:40:00,false,61,FALATNDO 1 CARTELA TAPAFUROS AZUL PETROLEO PQ    09/10 THIAGO  OK 11/10,34,15,PEQUENO,2024-10-11 15:40:00,0,,,false
4200548301,2024-08-13 07:37:15,2024-08-13 08:50:31,false,51,2024-08-13 00:00:00,2024-08-13 00:00:00,false,0,2024-08-14 16:35:00,2024-08-14 17:15:00,false,54,2024-08-13 00:00:00,2024-08-13 00:00:00,false,0,2024-08-13 00:00:00,2024-08-13 00:00:00,false,0,2024-08-15 15:20:00,2024-08-17 10:30:00,false,83,2024-08-19 14:00:00,2024-08-19 14:26:00,false,45,SO O QUE ESTA MARCADA MAIS NADA  20/08 THIAGO,34,41,MÉDIO,2024-08-20 11:20:00,0,,,false
4200548302,2024-08-13 08:59:21,2024-08-13 15:31:33,false,51,2024-08-13 00:00:00,2024-08-13 00:00:00,false,0,2024-08-14 10:00:00,2024-08-14 10:27:00,false,6,2024-08-13 00:00:00,2024-08-13 00:00:00,false,0,2024-08-13 00:00:00,2024-08-13 00:00:00,false,0,2024-08-14 08:35:00,2024-08-15 15:09:00,false,83,2024-08-15 17:23:00,2024-08-15 18:32:00,false,60,SO O QUE ESTA MARCADO MAIS NADA 20/08 THIAGO,34,41,MÉDIO,2024-08-16 11:30:00,0,,,false
4200548501,2024-10-11 08:40:31,2024-10-11 08:40:38,true,58,2024-10-11 09:42:00,2024-10-11 09:49:00,false,68,2024-10-11 10:08:00,2024-10-11 11:08:00,false,9,2024-10-11 14:47:30,2024-10-11 14:47:30,false,0,2024-10-11 15:00:00,2024-10-15 15:09:00,false,30,2024-10-11 14:47:32,2024-10-11 14:47:32,false,0,2024-10-22 10:55:00,2024-10-22 11:50:00,false,45,FALTANDO PERFIL DOS PUXADORES 45° GRAUS PRETO OK DIA 18/10/2024,45,15,GRANDE,2024-10-23 13:00:00,0,,,false
4200548502,2024-10-16 08:20:42,2024-10-16 09:33:15,false,58,2024-10-16 09:57:00,2024-10-16 10:10:20,false,68,2024-10-16 10:40:00,2024-10-16 11:05:00,false,9,2024-10-16 12:00:00,2024-10-16 14:33:00,true,29,2024-10-16 16:00:00,2024-10-17 09:31:00,false,11,2024-10-17 10:40:00,2024-10-18 16:00:00,false,8,2024-10-24 09:58:00,2024-10-24 10:16:00,false,61,FALTANDO PUXADORES 45° GRAUS  OK DIA 18/10/2024,34,15,MÉDIO,2024-10-29 10:22:00,0,,,false
4200548503,2024-10-16 09:35:38,2024-10-16 10:51:48,false,58,2024-10-16 15:30:00,2024-10-16 15:50:00,false,83,2024-10-17 09:30:00,2024-10-17 09:45:00,false,54,2024-10-17 18:06:00,2024-10-18 14:07:00,false,71,2024-10-18 14:25:00,2024-10-21 11:20:00,false,21,2024-10-17 17:10:00,2024-10-18 10:36:00,false,35,2024-10-23 10:22:00,2024-10-23 11:26:00,false,62," PORTA DE ALUMINIO 2580X725 = 1PEÇAS  OK DIA 30/10/2024",34,15,GRANDE,2024-10-31 16:00:00,0,,,false
4200548504,2024-10-11 08:41:52,2024-10-11 09:35:04,false,58,2024-10-11 09:50:00,2024-10-11 09:52:00,false,68,2024-10-11 13:05:00,2024-10-11 13:25:00,false,54,2024-10-15 13:55:00,2024-10-15 16:22:00,false,29,2024-10-16 09:05:00,2024-10-16 11:05:00,false,14,2024-10-15 16:29:34,2024-10-15 16:29:34,false,0,2024-10-19 13:05:00,2024-10-19 13:33:00,false,28,PORTAS  DE ALUMINIO 1016X377  = 2 PEÇAS  OK DIA 30/10/2024,34,15,PEQUENO,2024-10-31 16:00:00,0,,,false
4200548601,2024-08-31 13:14:00,2024-09-02 08:01:51,true,22,2024-09-02 09:45:00,2024-09-02 10:11:00,false,68,2024-09-02 08:28:00,2024-09-02 09:50:00,false,6,2024-09-02 14:50:00,2024-09-03 10:50:00,false,29,2024-09-06 11:25:00,2024-09-06 15:08:00,false,87,2024-09-04 17:10:00,2024-09-06 10:00:00,false,83,2024-09-06 13:12:00,2024-09-09 08:05:00,false,62,,34,39,MÉDIO,2024-09-09 15:00:00,0,,,false
4200548602,2024-09-02 08:10:55,2024-09-02 08:57:26,false,22,2024-09-02 09:21:00,2024-09-02 09:22:00,false,68,2024-09-02 09:40:00,2024-09-02 10:00:00,false,54,2024-09-03 14:51:00,2024-09-03 15:34:00,false,29,2024-09-03 17:40:00,2024-09-04 08:15:00,false,87,2024-09-03 00:00:00,2024-09-03 00:00:00,false,0,2024-09-04 10:20:00,2024-09-04 10:31:00,false,62,,34,39,PEQUENO,2024-09-05 16:05:00,0,,,false
4200548801,2024-09-03 09:53:16,2024-09-03 14:43:51,false,22,2024-09-04 08:41:00,2024-09-04 08:47:00,false,68,2024-09-03 14:50:00,2024-09-04 08:06:00,false,54,2024-09-04 14:40:00,2024-09-05 13:51:00,false,29,2024-09-06 15:20:00,2024-09-10 08:57:00,false,87,2024-09-06 15:20:00,2024-09-10 08:57:00,false,87,2024-09-10 11:08:00,2024-09-11 07:39:00,false,62,,34,15,GRANDE,2024-09-12 16:23:00,0,,,false
4200548901,2024-09-06 08:48:32,2024-09-06 10:08:10,false,58,2024-09-06 10:25:00,2024-09-06 10:58:00,false,68,2024-09-06 11:15:00,2024-09-06 11:36:00,false,54,2024-09-12 08:20:00,2024-09-12 10:56:00,false,29,2024-09-12 17:15:00,2024-09-16 13:20:00,false,21,2024-09-12 00:00:00,2024-09-12 00:00:00,false,0,2024-09-17 10:23:00,2024-09-17 10:55:00,false,61,,28,39,PEQUENO,2024-09-18 08:00:00,0,,,false
4200548902,2024-09-06 10:09:41,2024-09-06 11:52:28,false,58,2024-09-06 13:00:00,2024-09-06 13:32:00,false,68,2024-09-06 13:05:00,2024-09-06 13:20:00,false,54,2024-09-12 09:50:00,2024-09-12 11:14:00,false,29,2024-09-16 11:48:00,2024-09-16 14:15:00,false,30,2024-09-12 00:00:00,2024-09-12 00:00:00,false,0,2024-09-17 08:57:00,2024-09-17 09:46:00,false,61,,34,39,MÉDIO,2024-09-20 11:00:00,0,,,false
4200549301,2024-09-02 11:13:27,2024-09-02 16:06:30,false,22,2024-09-02 16:42:00,2024-09-02 16:54:00,false,68,2024-09-03 08:15:00,2024-09-03 08:30:00,false,9,2024-09-03 14:15:00,2024-09-03 14:50:00,false,29,2024-09-06 13:45:00,2024-09-09 07:51:00,false,14,2024-09-03 00:00:00,2024-09-03 00:00:00,false,0,2024-09-09 09:41:00,2024-09-09 09:59:00,false,62,"FALTANDO PORTAS DE ALUMINIO 494X447 = 2 PEÇAS  OK DIA 16/09/2024
FALTANDO VIDRO INCOLOR 889X250X8  = 1 PEÇA OK DIA 16/09/2024
FALTANDO METALON DA BANCADA OK DIA 16/09/2024",34,39,MÉDIO,2024-09-16 10:00:00,0,,,false
4200549302,2024-09-02 16:10:39,2024-09-03 08:25:56,false,22,2024-09-03 09:02:00,2024-09-03 09:19:00,false,68,2024-08-03 08:37:00,2024-09-03 11:36:00,false,54,2024-09-03 16:40:00,2024-09-03 18:20:00,false,29,2024-09-06 13:50:00,2024-09-11 10:15:00,false,21,2024-09-06 13:50:00,2024-09-11 10:15:00,false,21,2024-09-11 14:09:00,2024-09-11 14:35:00,false,62,FALTANDO PRATELEIRA DE VIDRO  427X325X8  = 1 PEÇA  OK DIA 16/09/2024,34,39,MÉDIO,2024-09-16 10:00:00,0,,,false
4200549303,2024-09-03 08:28:47,2024-09-03 09:12:55,false,22,2024-09-04 00:00:00,2024-09-04 00:00:00,false,0,2024-09-03 11:20:00,2024-09-03 11:40:00,false,6,2024-09-04 08:11:00,2024-09-04 11:22:20,false,29,2024-09-06 10:10:00,2024-09-06 14:43:00,false,30,2024-09-06 10:10:00,2024-09-06 14:43:00,false,30,2024-09-06 16:00:00,2024-09-06 16:15:00,false,92,,34,39,MÉDIO,2024-09-10 14:00:00,0,,,false
4200549501,2024-08-16 07:20:10,2024-08-16 07:40:41,false,75,2024-08-16 13:46:00,2024-08-16 13:48:00,false,68,2024-08-16 13:15:00,2024-08-16 13:55:00,false,9,2024-08-19 10:50:00,2024-08-20 07:58:00,false,71,2024-08-21 10:40:00,2024-08-21 14:34:00,false,11,2024-08-20 00:00:00,2024-08-20 00:00:00,false,0,2024-08-21 16:45:00,2024-08-21 16:50:00,false,45,,34,15,PEQUENO,2024-08-22 11:55:00,0,,,false
4200549502,2024-08-16 07:57:34,2024-08-16 07:57:38,false,58,2024-08-16 13:35:00,2024-08-16 13:44:00,false,68,2024-08-16 13:05:00,2024-08-16 13:15:00,false,9,2024-08-20 00:00:00,2024-08-20 00:00:00,false,0,2024-08-21 10:40:00,2024-08-21 11:22:00,false,11,2024-08-20 00:00:00,2024-08-20 00:00:00,false,0,2024-08-21 16:30:00,2024-08-21 16:41:00,false,45,,34,15,PEQUENO,2024-08-23 14:00:00,0,,,false
4200549601,2025-02-20 14:47:34,2025-02-20 17:16:52,false,14,2025-02-21 08:20:00,2025-02-21 08:45:00,false,68,2025-02-21 08:20:00,2025-02-21 11:20:00,false,9,2025-02-21 11:24:00,2025-02-24 10:55:00,false,29,2025-02-26 07:35:00,2025-02-26 13:19:00,false,87,2025-02-24 11:06:50,2025-02-24 11:06:50,false,0,2025-02-26 15:58:00,2025-02-28 10:25:00,true,62,17/03/2025 ATENÇÃO CORREDIÇAS CARREGADA PELO TAVINO,96,15,MÉDIO,2025-03-04 13:50:00,0,,,false
4200549602,2025-02-20 11:19:05,2025-02-20 14:16:11,false,14,2025-02-20 14:40:00,2025-02-20 14:45:00,false,68,2025-02-21 08:00:00,2025-02-21 08:25:00,false,9,2025-02-21 10:40:00,2025-02-21 13:26:00,false,29,2025-02-25 11:30:00,2025-02-26 07:45:00,false,30,2025-02-21 13:30:26,2025-02-21 13:30:26,false,0,2025-02-26 07:55:00,2025-02-26 08:02:00,false,65,JUNTO COM A COZINHA ATENÇAO,34,15,PEQUENO,2025-03-04 15:00:00,0,,,false
4200550101,2024-07-17 17:52:59,2024-07-17 19:21:22,false,75,2024-07-18 09:55:00,2024-07-18 11:21:00,false,68,2024-07-18 07:30:00,2024-07-18 08:00:00,false,9,2024-07-18 09:14:00,2024-07-18 09:44:00,false,29,2024-07-19 06:35:00,2024-07-22 14:40:00,false,13,2024-07-18 18:20:00,2024-07-19 18:00:00,false,8,2024-07-22 11:30:00,2024-07-22 15:40:00,true,45,,45,15,GRANDE,2024-07-22 17:04:00,0,,,false
4200550102,2024-07-15 09:16:07,2024-07-15 15:25:42,false,58,2024-07-16 07:33:00,2024-07-16 08:20:00,false,68,2024-07-15 16:00:00,2024-07-16 08:30:00,false,54,2024-07-16 09:02:00,2024-07-16 13:35:00,false,29,2024-07-16 17:15:00,2024-07-17 19:04:00,false,11,2024-07-16 14:55:00,2024-07-18 19:08:00,false,8,2024-07-17 09:20:00,2024-07-19 09:07:00,true,62,,45,15,GRANDE,2024-07-19 09:21:00,0,,,false
4200550103,2024-07-17 15:57:23,2024-07-18 09:40:39,false,51,2024-07-18 11:25:00,2024-07-18 14:35:00,false,68,2024-07-18 15:00:00,2024-07-19 08:10:00,false,9,2024-07-18 15:00:00,2024-07-18 18:56:00,false,29,2024-07-19 11:35:00,2024-07-21 12:03:00,false,11,2024-07-18 14:35:00,2024-07-20 15:48:10,false,35,2024-07-20 09:39:00,2024-07-20 10:50:00,false,62,FALTANDO VIDRO FRONTAL 507X262 M= 1 PEÇA OK DIA 22/07/2024,45,15,GRANDE,2024-07-22 16:53:00,0,,,false
4200550104,2024-07-13 13:11:28,2024-07-15 09:10:15,true,75,2024-07-15 09:40:00,2024-07-15 10:05:00,false,68,2024-07-15 09:40:00,2024-07-15 10:58:00,false,54,2024-07-15 11:20:00,2024-07-15 17:00:00,false,71,2024-07-16 07:35:00,2024-06-17 06:45:00,false,13,2024-07-16 07:35:00,2024-07-16 13:24:00,false,35,2024-07-17 08:01:00,2024-07-17 10:26:00,false,60,,45,15,GRANDE,2024-07-18 09:54:00,0,,,false
4200550105,2024-07-17 16:01:17,2024-07-17 17:50:22,false,75,2024-07-18 07:35:00,2024-07-18 09:51:00,false,68,2024-07-18 06:30:00,2024-07-18 07:20:00,false,9,2024-07-18 09:18:00,2024-07-18 10:02:00,false,29,2024-07-18 14:10:00,2024-07-19 10:02:00,false,11,2024-07-18 00:00:00,2024-07-18 00:00:00,false,0,2024-07-19 11:34:00,2024-07-19 13:55:00,false,62,,45,15,GRANDE,2024-07-22 11:36:00,0,,,false
4200550106,2024-07-15 15:29:56,2024-07-15 16:12:58,false,75,2024-07-16 00:00:00,2024-07-16 00:00:00,false,0,2024-07-16 08:50:00,2024-07-16 09:50:00,false,9,2024-07-16 10:00:00,2024-07-16 11:11:00,false,29,2024-07-16 11:25:00,2024-07-16 16:55:00,false,11,2024-07-16 11:20:00,2024-07-16 14:00:00,false,83,2024-07-17 07:13:00,2024-07-18 07:46:00,true,62,3,45,15,MÉDIO,2024-07-18 10:16:00,0,,,false
4200550201,2024-09-20 15:35:34,2024-09-23 14:39:54,true,71,2024-09-24 09:31:00,2024-09-24 09:39:00,false,68,2024-09-24 09:22:00,2024-09-24 10:20:00,false,54,2024-09-25 11:11:00,2024-09-25 17:00:00,true,29,2024-09-30 13:40:00,2024-10-02 13:48:00,false,87,2024-09-25 00:00:00,2024-09-25 00:00:00,false,0,2024-10-02 16:59:00,2024-10-03 08:14:00,false,62,FALTANDO 4 PARES DE CORREDIÇAS DE 500 08/10 THIAGO   OK 10/10,34,39,MÉDIO,2024-10-10 14:00:00,0,,,false
4200550202,2024-09-23 14:46:19,2024-09-24 08:12:51,false,22,2024-09-23 16:00:00,2024-09-23 17:09:20,false,68,2024-09-24 07:30:00,2024-09-24 11:00:00,false,54,2024-09-25 08:39:00,2024-09-25 10:54:00,false,29,2024-09-30 14:10:00,2024-10-05 13:40:00,false,21,2024-09-30 14:10:00,2024-10-05 13:40:00,false,21,2024-10-10 13:55:00,2024-10-10 15:38:00,false,62,,34,39,GRANDE,2024-10-15 14:30:00,0,,,false
4200550301,2024-09-17 07:45:36,2024-09-17 11:23:06,false,71,2024-09-17 11:30:00,2024-09-17 11:39:00,false,68,2024-09-17 11:34:00,2024-09-17 13:40:00,false,54,2024-09-19 15:40:00,2024-09-20 11:29:00,false,29,2024-09-23 14:30:00,2024-09-25 09:07:00,false,14,2024-09-20 00:00:00,2024-09-20 00:00:00,false,0,2024-06-25 16:20:00,2024-09-26 08:30:00,false,62,,34,15,MÉDIO,2024-09-27 14:00:00,0,,,false
4200550701,2025-01-28 09:50:12,2025-01-28 16:24:22,true,22,2025-01-29 13:20:00,2025-01-29 13:47:00,false,68,2025-01-28 16:35:00,2025-01-29 10:00:00,false,9,2025-01-30 09:40:00,2025-01-31 11:13:00,false,29,2025-01-31 14:40:00,2025-02-04 10:00:00,false,13,2025-01-31 14:40:00,2025-02-04 10:00:00,false,13,2025-02-05 10:01:00,2025-02-05 14:35:00,false,62,"04/02/2025FALTANDO PORTAS DE ALUMINIO 296X990 2PÇS          498X275 2PÇS
07/02/2025 METALON OK",96,15,GRANDE,2025-02-07 14:13:00,0,,,false
4200550702,2025-01-24 09:26:39,2025-01-24 10:35:13,false,22,2025-01-24 13:33:00,2025-01-24 13:57:00,false,68,2025-01-24 11:10:00,2025-01-24 11:38:00,false,9,2025-01-28 13:50:00,2025-01-28 14:45:00,false,29,2025-01-28 17:00:00,2025-01-29 14:36:00,false,30,2025-01-28 14:50:30,2025-01-28 14:50:30,false,0,2025-01-29 15:47:00,2025-01-29 16:05:00,false,62,,96,15,PEQUENO,2025-01-31 08:31:00,0,,,false
4200550703,2025-01-24 10:39:31,2025-01-24 15:26:06,false,22,2025-01-27 11:45:00,2025-01-27 13:37:00,false,8,2025-01-27 08:05:00,2025-01-27 11:22:00,false,9,2025-01-28 17:47:00,2025-01-29 10:15:00,false,29,2025-01-29 14:50:00,2025-01-30 11:34:00,false,30,2025-01-29 14:50:00,2025-01-30 11:34:00,false,30,2025-02-03 14:41:00,2025-02-03 17:06:00,false,62,"30/01/2025 FALTANDO PORTAS DE ALUMINIO 2224X327= 4 PÇS
                                                                                          2224X411= 1 PÇ OK 07/02/2025",96,15,,2025-02-05 17:06:00,0,,,false
4200550704,2025-01-23 14:07:21,2025-01-23 17:22:04,false,110,2025-01-24 13:05:00,2025-01-24 13:31:00,false,68,2025-01-24 08:30:00,2025-01-24 09:38:00,false,9,2025-01-28 14:50:00,2025-01-28 17:17:00,false,29,2025-01-30 09:00:00,2025-02-04 08:40:00,false,21,2025-01-28 17:23:07,2025-01-28 17:23:07,false,0,2025-02-04 11:05:00,2025-02-04 15:05:00,false,62,,96,15,MÉDIO,2025-02-06 15:28:00,0,,,false
4200550705,2025-01-28 16:30:39,2025-01-28 17:18:09,true,22,2025-01-29 08:30:00,2025-01-29 08:50:00,false,27,2025-01-29 08:52:00,2025-01-29 09:45:00,false,9,2025-01-30 10:09:00,2025-01-30 10:36:00,false,29,2025-01-30 15:40:00,2025-01-31 13:48:00,false,30,2025-01-30 10:41:51,2025-01-30 10:41:51,false,0,2025-02-03 08:02:00,2025-02-03 08:17:00,false,65,31/01/2025 FALTANDO PORTAS DE ALUMINIO 999X584 = 2 PÇS OK 07/02/2025,96,15,PEQUENO,2025-02-05 16:30:00,0,,,false
